Date,Close,3EMA_Close,6EMA_Close,9EMA_Close,EMA_Actual Momentum
2009-04-04,14477.00,14839.63,14499.21,14317.65,0.00
2009-04-06,14110.00,14817.85,14493.35,14315.56,-1.00
2009-04-07,14291.00,14802.12,14490.31,14315.32,-1.00
2009-04-08,14438.00,14791.25,14489.52,14316.55,-1.00
2009-04-09,14195.00,14773.45,14485.09,14315.33,-1.00
2009-04-11,14195.00,14756.19,14480.73,14314.12,-1.00
2009-04-13,14421.00,14746.18,14479.83,14315.19,-1.00
2009-04-14,14403.00,14735.94,14478.68,14316.08,-1.00
2009-04-15,14381.00,14725.34,14477.21,14316.73,-1.00
2009-04-16,14235.00,14710.70,14473.57,14315.91,-1.00
2009-04-17,13993.00,14689.28,14466.34,14312.66,-1.00
2009-04-18,13993.00,14668.50,14459.22,14309.45,-1.00
2009-04-20,14373.00,14659.67,14457.93,14310.09,-1.00
2009-04-21,14432.00,14652.88,14457.54,14311.31,-1.00
2009-04-22,14396.00,14645.21,14456.61,14312.16,-1.00
2009-04-23,14486.00,14640.46,14457.05,14313.91,0.00
2009-04-24,14634.00,14640.27,14459.71,14317.13,0.00
2009-04-25,14634.00,14640.08,14462.33,14320.31,0.00
2009-04-27,14735.00,14642.91,14466.44,14324.48,0.00
2009-04-28,14598.00,14641.57,14468.41,14327.23,0.00
2009-04-29,14534.00,14638.36,14469.40,14329.31,0.00
2009-05-01,14296.00,14628.14,14466.79,14328.97,0.00
2009-05-02,14312.00,14618.70,14464.46,14328.80,0.00
2009-05-04,14492.00,14614.92,14464.88,14330.44,0.00
2009-05-05,14434.00,14609.52,14464.41,14331.48,0.00
2009-05-06,14457.00,14604.97,14464.30,14332.74,0.00
2009-05-07,14537.00,14602.94,14465.40,14334.80,0.00
2009-05-08,14545.00,14601.21,14466.59,14336.91,0.00
2009-05-11,14551.00,14599.71,14467.86,14339.06,0.00
2009-05-12,14591.00,14599.45,14469.71,14341.59,0.00
2009-05-13,14780.00,14604.84,14474.38,14346.00,1.00
2009-05-14,14835.00,14611.71,14479.80,14350.91,1.00
2009-05-15,14815.00,14617.78,14484.84,14355.58,1.00
2009-05-16,14755.00,14621.87,14488.91,14359.59,1.00
2009-05-18,14335.00,14613.31,14486.59,14359.35,0.00
2009-05-19,14165.00,14599.93,14481.76,14357.39,-1.00
2009-05-20,14322.00,14591.63,14479.35,14357.04,-1.00
2009-05-21,14534.00,14589.91,14480.18,14358.82,0.00
2009-05-22,14573.00,14589.41,14481.57,14360.97,0.00
2009-05-23,14559.00,14588.50,14482.74,14362.96,0.00
2009-05-25,14645.00,14590.19,14485.18,14365.79,0.00
2009-05-26,14643.00,14591.76,14487.55,14368.58,0.00
2009-05-27,14689.00,14594.67,14490.58,14371.80,0.00
2009-05-28,14747.00,14599.21,14494.43,14375.57,1.00
2009-05-29,14848.00,14606.64,14499.75,14380.32,1.00
2009-05-30,14892.00,14615.16,14505.65,14385.46,1.00
2009-06-01,14824.00,14621.39,14510.44,14389.87,1.00
2009-06-02,14861.00,14628.54,14515.71,14394.60,1.00
2009-06-03,14711.00,14631.01,14518.64,14397.78,1.00
2009-06-04,14864.00,14637.96,14523.84,14402.47,1.00
2009-06-05,14669.00,14638.89,14526.02,14405.15,1.00
2009-06-06,14672.00,14639.88,14528.22,14407.83,1.00
2009-06-08,14614.00,14639.10,14529.51,14409.90,1.00
2009-06-09,14664.00,14639.85,14531.53,14412.45,1.00
2009-06-10,14631.00,14639.58,14533.02,14414.65,1.00
2009-06-11,14665.00,14640.34,14535.01,14417.17,1.00
2009-06-12,14496.00,14636.03,14534.42,14417.96,1.00
2009-06-13,14575.00,14634.21,14535.03,14419.54,1.00
2009-06-15,14477.00,14629.52,14534.16,14420.12,0.00
2009-06-16,14465.00,14624.61,14533.12,14420.57,0.00
2009-06-17,14525.00,14621.63,14533.00,14421.62,0.00
2009-06-18,14598.00,14620.93,14533.98,14423.39,0.00
2009-06-19,14596.00,14620.18,14534.91,14425.12,0.00
2009-06-20,14596.00,14619.46,14535.83,14426.84,0.00
2009-06-22,14596.00,14618.76,14536.73,14428.54,0.00
2009-06-23,14512.00,14615.57,14536.36,14429.38,0.00
2009-06-24,14659.00,14616.87,14538.20,14431.69,0.00
2009-06-25,14672.00,14618.52,14540.22,14434.10,0.00
2009-06-26,14732.00,14621.90,14543.10,14437.10,0.00
2009-06-27,14732.00,14625.19,14545.94,14440.06,0.00
2009-06-29,14634.00,14625.45,14547.26,14442.01,0.00
2009-06-30,14505.00,14621.86,14546.63,14442.64,0.00
2009-07-01,14487.00,14617.83,14545.73,14443.09,0.00
2009-07-02,14434.00,14612.34,14544.05,14443.00,0.00
2009-07-03,14434.00,14607.02,14542.40,14442.91,0.00
2009-07-04,14434.00,14601.86,14540.77,14442.82,0.00
2009-07-06,14521.00,14599.44,14540.47,14443.60,0.00
2009-07-07,14592.00,14599.22,14541.24,14445.09,0.00
2009-07-08,14532.00,14597.21,14541.11,14445.97,0.00
2009-07-09,14532.00,14595.27,14540.97,14446.83,0.00
2009-07-10,14486.00,14592.01,14540.14,14447.23,0.00
2009-07-11,14525.00,14590.01,14539.91,14448.01,0.00
2009-07-13,14586.00,14589.89,14540.61,14449.39,0.00
2009-07-14,14675.00,14592.43,14542.63,14451.66,0.00
2009-07-15,14734.00,14596.65,14545.51,14454.50,0.00
2009-07-16,14772.00,14601.89,14548.91,14457.69,1.00
2009-07-17,14769.00,14606.88,14552.22,14460.82,1.00
2009-07-18,14775.00,14611.89,14555.57,14463.98,1.00
2009-07-20,14884.00,14620.02,14560.51,14468.20,1.00
2009-07-21,14873.00,14627.57,14565.21,14472.27,1.00
2009-07-22,14929.00,14636.57,14570.68,14476.86,1.00
2009-07-23,14951.00,14645.95,14576.40,14481.62,1.00
2009-07-24,14898.00,14653.48,14581.24,14485.81,1.00
2009-07-25,14898.00,14660.78,14586.00,14489.95,1.00
2009-07-27,14914.00,14668.33,14590.93,14494.21,1.00
2009-07-28,14747.00,14670.68,14593.28,14496.75,1.00
2009-07-29,14649.00,14670.04,14594.12,14498.28,1.00
2009-07-30,14694.00,14670.75,14595.62,14500.25,1.00
2009-07-31,14818.00,14675.15,14598.96,14503.44,1.00
2009-08-01,14828.00,14679.71,14602.41,14506.70,1.00
2009-08-03,14768.00,14682.34,14604.90,14509.33,1.00
2009-08-04,14894.00,14688.66,14609.24,14513.20,1.00
2009-08-05,14914.00,14695.39,14613.83,14517.22,1.00
2009-08-06,14956.00,14703.17,14618.97,14521.63,1.00
2009-08-07,14931.00,14709.97,14623.66,14525.75,1.00
2009-08-08,14931.00,14716.57,14628.29,14529.82,1.00
2009-08-10,14845.00,14720.40,14631.54,14532.99,1.00
2009-08-11,14845.00,14724.12,14634.75,14536.12,1.00
2009-08-12,14845.00,14727.73,14637.92,14539.23,1.00
2009-08-13,14994.00,14735.68,14643.27,14543.80,1.00
2009-08-14,14972.00,14742.73,14648.21,14548.10,1.00
2009-08-17,14989.00,14750.08,14653.34,14552.53,1.00
2009-08-18,14887.00,14754.17,14656.85,14555.90,1.00
2009-08-19,14989.00,14761.18,14661.85,14560.25,1.00
2009-08-20,14989.00,14767.98,14666.77,14564.56,1.00
2009-08-21,15035.00,14775.95,14672.30,14569.29,1.00
2009-08-22,15025.00,14783.39,14677.61,14573.87,1.00
2009-08-24,14946.00,14788.24,14681.64,14577.61,1.00
2009-08-25,14993.00,14794.35,14686.33,14581.78,1.00
2009-08-26,15051.00,14802.01,14691.81,14586.50,1.00
2009-08-27,15063.00,14809.80,14697.39,14591.29,1.00
2009-08-28,15109.00,14818.73,14703.58,14596.49,1.00
2009-08-29,15122.00,14827.79,14709.87,14601.77,1.00
2009-08-31,15117.00,14836.42,14716.00,14606.95,1.00
2009-09-01,15161.00,14846.11,14722.69,14612.52,1.00
2009-09-02,15438.00,14863.78,14733.44,14620.81,1.00
2009-09-03,15751.00,14890.26,14748.75,14632.17,1.00
2009-09-04,15781.00,14916.85,14764.27,14643.72,1.00
2009-09-05,15743.00,14941.51,14778.99,14654.77,1.00
2009-09-07,15731.00,14965.08,14793.30,14665.58,1.00
2009-09-08,15779.00,14989.38,14808.12,14676.77,1.00
2009-09-09,15719.00,15011.16,14821.82,14687.25,1.00
2009-09-10,15665.00,15030.67,14834.50,14697.07,1.00
2009-09-11,15829.00,15054.50,14849.46,14708.45,1.00
2009-09-12,15850.00,15078.25,14864.50,14719.92,1.00
2009-09-14,15827.00,15100.60,14878.98,14731.05,1.00
2009-09-15,15814.00,15121.90,14893.04,14741.93,1.00
2009-09-16,15937.00,15146.23,14908.73,14753.94,1.00
2009-09-17,15901.00,15168.76,14923.66,14765.47,1.00
2009-09-18,15832.00,15188.56,14937.32,14776.19,1.00
2009-09-19,15811.00,15207.14,14950.45,14786.59,1.00
2009-09-21,15747.00,15223.25,14962.43,14796.24,1.00
2009-09-22,15806.00,15240.65,14975.12,14806.39,1.00
2009-09-23,15797.00,15257.26,14987.48,14816.35,1.00
2009-09-24,15638.00,15268.62,14997.26,14824.61,1.00
2009-09-25,15520.00,15276.12,15005.12,14831.59,1.00
2009-09-26,15528.00,15283.64,15012.98,14838.59,1.00
2009-09-28,15563.00,15291.98,15021.25,14845.87,1.00
2009-09-29,15536.00,15299.27,15028.99,14852.81,1.00
2009-09-30,15666.00,15310.21,15038.57,14860.98,1.00
2009-10-01,15566.00,15317.85,15046.50,14868.07,1.00
2009-10-03,15597.00,15326.18,15054.78,14875.39,1.00
2009-10-05,15659.00,15336.12,15063.87,14883.27,1.00
2009-10-06,15721.00,15347.61,15073.75,14891.69,1.00
2009-10-07,15853.00,15362.69,15085.47,14901.35,1.00
2009-10-08,15872.00,15377.90,15097.29,14911.11,1.00
2009-10-09,15820.00,15391.09,15108.16,14920.24,1.00
2009-10-10,15845.00,15404.64,15119.24,14929.53,1.00
2009-10-12,15938.00,15420.56,15131.56,14939.67,1.00
2009-10-13,16005.00,15438.01,15144.69,14950.38,1.00
2009-10-14,15959.00,15453.56,15156.93,14960.51,1.00
2009-10-15,15827.00,15464.71,15167.01,14969.22,1.00
2009-10-16,15781.00,15474.15,15176.24,14977.38,1.00
2009-10-17,15781.00,15483.31,15185.34,14985.46,1.00
2009-10-19,15856.00,15494.43,15195.42,14994.21,1.00
2009-10-20,15934.00,15507.56,15206.53,15003.65,1.00
2009-10-21,15932.00,15520.23,15217.44,15012.98,1.00
2009-10-22,16001.00,15534.58,15229.22,15022.91,1.00
2009-10-23,16010.00,15548.77,15240.96,15032.83,1.00
2009-10-24,16007.00,15562.45,15252.48,15042.62,1.00
2009-10-26,15985.00,15575.06,15263.50,15052.09,1.00
2009-10-27,15897.00,15584.67,15273.02,15060.58,1.00
2009-10-28,15897.00,15593.99,15282.41,15068.99,1.00
2009-10-29,15949.00,15604.59,15292.43,15077.84,1.00
2009-10-30,15949.00,15614.87,15302.30,15086.59,1.00
2009-10-31,16061.00,15628.19,15313.71,15096.38,1.00
2009-11-02,16153.00,15643.86,15326.33,15107.00,1.00
2009-11-03,16622.00,15673.05,15345.82,15122.23,1.00
2009-11-04,16658.00,15702.46,15365.55,15137.66,1.00
2009-11-05,16641.00,15730.47,15384.73,15152.77,1.00
2009-11-06,16644.00,15757.74,15403.67,15167.76,1.00
2009-11-07,16676.00,15785.15,15422.80,15182.92,1.00
2009-11-09,16672.00,15811.63,15441.58,15197.88,1.00
2009-11-10,16654.00,15836.77,15459.82,15212.52,1.00
2009-11-11,16793.00,15865.31,15479.86,15228.40,1.00
2009-11-12,16842.00,15894.47,15500.35,15244.62,1.00
2009-11-13,16815.00,15921.95,15520.12,15260.40,1.00
2009-11-14,16861.00,15949.98,15540.28,15276.49,1.00
2009-11-16,16973.00,15980.52,15561.82,15293.54,1.00
2009-11-17,17043.00,16012.23,15584.10,15311.12,1.00
2009-11-18,17246.00,16049.06,15609.09,15330.57,1.00
2009-11-19,17265.00,16085.36,15633.99,15350.01,1.00
2009-11-20,17313.00,16122.00,15659.24,15369.74,1.00
2009-11-21,17467.00,16162.15,15686.42,15390.82,1.00
2009-11-23,17652.00,16206.63,15715.98,15413.54,1.00
2009-11-24,17642.00,16249.47,15744.94,15435.94,1.00
2009-11-25,17820.00,16296.36,15776.15,15459.90,1.00
2009-11-26,18069.00,16349.27,15810.63,15486.12,1.00
2009-11-27,17752.00,16391.14,15839.82,15508.89,1.00
2009-11-30,17757.00,16431.91,15868.65,15531.49,1.00
2009-12-01,18003.00,16478.81,15900.74,15556.33,1.00
2009-12-02,18229.00,16531.06,15935.76,15583.19,1.00
2009-12-03,18223.00,16581.56,15970.15,15609.72,1.00
2009-12-04,17750.00,16616.44,15996.91,15631.23,1.00
2009-12-05,17634.00,16646.82,16021.53,15651.36,1.00
2009-12-07,17449.00,16670.76,16043.00,15669.42,1.00
2009-12-08,17571.00,16697.63,16065.98,15688.54,1.00
2009-12-09,17332.00,16716.57,16085.01,15705.05,1.00
2009-12-10,17208.00,16731.24,16101.90,15720.16,1.00
2009-12-11,17006.00,16739.44,16115.50,15733.08,1.00
2009-12-12,17006.00,16747.40,16128.89,15745.87,1.00
2009-12-14,17086.00,16757.51,16143.28,15759.34,1.00
2009-12-15,17088.00,16767.37,16157.49,15772.70,1.00
2009-12-16,17252.00,16781.84,16173.95,15787.56,1.00
2009-12-17,17094.00,16791.16,16187.78,15800.69,1.00
2009-12-18,16934.00,16795.42,16199.00,15812.08,1.00
2009-12-19,16934.00,16799.56,16210.05,15823.36,1.00
2009-12-21,16939.00,16803.72,16221.02,15834.57,1.00
2009-12-22,16666.00,16799.61,16227.71,15842.93,1.00
2009-12-23,16733.00,16797.62,16235.31,15851.87,1.00
2009-12-24,16846.00,16799.06,16244.49,15861.86,1.00
2009-12-26,16872.00,16801.24,16253.93,15872.02,1.00
2009-12-28,16872.00,16803.35,16263.22,15882.07,1.00
2009-12-29,16838.00,16804.39,16271.86,15891.67,1.00
2009-12-30,16716.00,16801.75,16278.54,15899.96,1.00
2009-12-31,16797.00,16801.61,16286.34,15908.97,1.00
2010-01-01,16762.00,16800.43,16293.49,15917.55,1.00
2010-01-02,16832.00,16801.37,16301.59,15926.74,1.00
2010-01-04,16949.00,16805.78,16311.32,15937.01,1.00
2010-01-05,16978.00,16810.92,16321.35,15947.47,1.00
2010-01-06,16985.00,16816.11,16331.33,15957.90,1.00
2010-01-07,16939.00,16819.78,16340.47,15967.76,1.00
2010-01-08,16902.00,16822.24,16348.91,15977.15,1.00
2010-01-09,17002.00,16827.60,16358.73,15987.45,1.00
2010-01-11,17152.00,16837.29,16370.66,15999.15,1.00
2010-01-12,17006.00,16842.32,16380.22,16009.27,1.00
2010-01-13,16843.00,16842.34,16387.17,16017.65,1.00
2010-01-14,16990.00,16846.75,16396.24,16027.42,1.00
2010-01-15,16958.00,16850.07,16404.69,16036.78,1.00
2010-01-16,16977.00,16853.86,16413.29,16046.23,1.00
2010-01-18,16960.00,16857.03,16421.51,16055.41,1.00
2010-01-19,17017.00,16861.80,16430.47,16065.07,1.00
2010-01-20,16814.00,16860.38,16436.24,16072.60,1.00
2010-01-21,16631.00,16853.53,16439.17,16078.21,0.00
2010-01-22,16581.00,16845.39,16441.30,16083.27,0.00
2010-01-23,16617.00,16838.58,16443.94,16088.63,0.00
2010-01-25,16573.00,16830.65,16445.88,16093.50,0.00
2010-01-27,16584.00,16823.29,16447.96,16098.43,0.00
2010-01-28,16409.00,16810.92,16447.37,16101.55,0.00
2010-01-29,16363.00,16797.55,16446.10,16104.18,0.00
2010-01-30,16376.00,16784.96,16445.05,16106.91,0.00
2010-02-01,16679.00,16781.80,16448.57,16112.66,0.00
2010-02-02,16809.00,16782.61,16453.99,16119.66,0.00
2010-02-03,16692.00,16779.91,16457.57,16125.41,0.00
2010-02-04,16214.00,16763.02,16453.90,16126.30,0.00
2010-02-05,16174.00,16745.43,16449.69,16126.78,0.00
2010-02-06,16402.00,16735.18,16448.98,16129.55,0.00
2010-02-08,16409.00,16725.44,16448.38,16132.35,0.00
2010-02-09,16474.00,16717.94,16448.76,16135.79,0.00
2010-02-10,16376.00,16707.73,16447.67,16138.20,0.00
2010-02-11,16536.00,16702.61,16449.00,16142.20,0.00
2010-02-12,16550.00,16698.05,16450.51,16146.30,0.00
2010-02-13,16550.00,16693.63,16452.01,16150.36,0.00
2010-02-15,16712.00,16694.18,16455.92,16156.00,0.00
2010-02-16,16898.00,16700.26,16462.57,16163.46,1.00
2010-02-17,16843.00,16704.52,16468.29,16170.29,1.00
2010-02-18,16930.00,16711.25,16475.23,16177.92,1.00
2010-02-19,16911.00,16717.22,16481.78,16185.29,1.00
2010-02-20,16938.00,16723.81,16488.65,16192.86,1.00
2010-02-22,16831.00,16727.01,16493.79,16199.27,1.00
2010-02-23,16752.00,16727.75,16497.68,16204.82,1.00
2010-02-24,16665.00,16725.88,16500.19,16209.45,1.00
2010-02-25,16764.00,16727.02,16504.16,16215.02,1.00
2010-02-26,16922.00,16732.84,16510.44,16222.13,1.00
2010-02-27,16935.00,16738.87,16516.83,16229.29,1.00
2010-03-01,16922.00,16744.34,16522.92,16236.25,1.00
2010-03-02,17144.00,16756.27,16532.26,16245.38,1.00
2010-03-03,17151.00,16768.05,16541.56,16254.48,1.00
2010-03-04,17147.00,16779.36,16550.67,16263.45,1.00
2010-03-05,17045.00,16787.29,16558.10,16271.30,1.00
2010-03-06,17040.00,16794.84,16565.35,16279.03,1.00
2010-03-08,16875.00,16797.23,16570.00,16285.02,1.00
2010-03-09,16842.00,16798.57,16574.09,16290.62,1.00
2010-03-10,16634.00,16793.65,16575.00,16294.07,1.00
2010-03-11,16698.00,16790.80,16576.85,16298.13,1.00
2010-03-12,16611.00,16785.43,16577.36,16301.27,0.00
2010-03-13,16626.00,16780.67,16578.09,16304.54,0.00
2010-03-15,16690.00,16777.97,16579.77,16308.41,0.00
2010-03-16,16876.00,16780.89,16584.23,16314.11,0.00
2010-03-17,16839.00,16782.63,16588.06,16319.39,0.00
2010-03-18,16903.00,16786.22,16592.79,16325.25,0.00
2010-03-19,16665.00,16782.60,16593.88,16328.67,0.00
2010-03-20,16668.00,16779.18,16595.00,16332.08,0.00
2010-03-22,16598.00,16773.77,16595.04,16334.75,0.00
2010-03-23,16642.00,16769.84,16595.75,16337.84,0.00
2010-03-24,16467.00,16760.80,16593.81,16339.14,0.00
2010-03-25,16448.00,16751.46,16591.62,16340.23,0.00
2010-03-26,16500.00,16743.96,16590.24,16341.84,0.00
2010-03-27,16550.00,16738.17,16589.63,16343.93,0.00
2010-03-29,16485.00,16730.61,16588.06,16345.35,0.00
2010-03-30,16459.00,16722.50,16586.12,16346.49,0.00
2010-03-31,16527.00,16716.66,16585.23,16348.30,0.00
2010-04-01,16647.00,16714.59,16586.16,16351.31,0.00
2010-04-03,16649.00,16712.63,16587.11,16354.30,0.00
2010-04-05,16591.00,16709.00,16587.16,16356.68,0.00
2010-04-06,16728.00,16709.56,16589.28,16360.41,0.00
2010-04-07,16941.00,16716.47,16594.57,16366.24,1.00
2010-04-08,16917.00,16722.46,16599.42,16371.78,1.00
2010-04-09,16993.00,16730.53,16605.34,16378.02,1.00
2010-04-10,17001.00,16738.61,16611.29,16384.28,1.00
2010-04-12,17087.00,16749.01,16618.44,16391.35,1.00
2010-04-13,16962.00,16755.37,16623.61,16397.08,1.00
2010-04-14,16967.00,16761.68,16628.77,16402.81,1.00
2010-04-15,17012.00,16769.16,16634.53,16408.93,1.00
2010-04-16,16781.00,16769.51,16636.74,16412.67,1.00
2010-04-17,16799.00,16770.39,16639.18,16416.55,1.00
2010-04-19,16801.00,16771.30,16641.61,16420.42,1.00
2010-04-20,16828.00,16773.00,16644.41,16424.51,1.00
2010-04-21,16925.00,16777.53,16648.63,16429.54,1.00
2010-04-22,16858.00,16779.93,16651.78,16433.85,1.00
2010-04-23,16955.00,16785.16,16656.34,16439.09,1.00
2010-04-24,16990.00,16791.28,16661.36,16444.62,1.00
2010-04-26,16968.00,16796.55,16665.97,16449.88,1.00
2010-04-27,17107.00,16805.82,16672.60,16456.49,1.00
2010-04-28,17256.00,16819.26,16681.37,16464.52,1.00
2010-04-29,17136.00,16828.71,16688.21,16471.27,1.00
2010-04-30,17291.00,16842.51,16697.28,16479.51,1.00
2010-05-03,17352.00,16857.72,16707.12,16488.28,1.00
2010-05-04,17317.00,16871.43,16716.29,16496.61,1.00
2010-05-05,17460.00,16889.00,16727.48,16506.29,1.00
2010-05-06,17905.00,16919.33,16745.18,16520.35,1.00
2010-05-07,18085.00,16954.12,16765.33,16536.07,1.00
2010-05-08,18091.00,16988.06,16785.26,16551.70,1.00
2010-05-10,17738.00,17010.45,16799.59,16563.62,1.00
2010-05-11,18054.00,17041.60,16818.46,16578.60,1.00
2010-05-12,18385.00,17081.70,16842.01,16596.76,1.00
2010-05-13,18180.00,17114.48,16862.13,16612.67,1.00
2010-05-14,18324.00,17150.59,16884.12,16629.87,1.00
2010-05-15,18345.00,17186.24,16906.08,16647.11,1.00
2010-05-17,18394.00,17222.30,16928.46,16664.66,1.00
2010-05-18,18193.00,17251.27,16947.47,16680.02,1.00
2010-05-19,18188.00,17279.23,16966.13,16695.18,1.00
2010-05-20,18299.00,17309.67,16986.17,16711.30,1.00
2010-05-21,18148.00,17334.70,17003.64,16725.74,1.00
2010-05-22,18165.00,17359.48,17021.11,16740.20,1.00
2010-05-24,18287.00,17387.17,17040.14,16755.75,1.00
2010-05-25,18648.00,17424.81,17064.32,16774.76,1.00
2010-05-26,18657.00,17461.59,17088.27,16793.68,1.00
2010-05-27,18485.00,17492.14,17109.27,16810.68,1.00
2010-05-28,18534.00,17523.24,17130.70,16828.00,1.00
2010-05-29,18524.00,17553.11,17151.65,16845.04,1.00
2010-05-31,18466.00,17580.36,17171.42,16861.34,1.00
2010-06-01,18784.00,17616.29,17195.66,16880.66,1.00
2010-06-02,18705.00,17648.79,17218.36,16898.99,1.00
2010-06-03,18524.00,17674.92,17238.00,16915.33,1.00
2010-06-04,18815.00,17708.95,17261.71,16934.42,1.00
2010-06-05,18925.00,17745.25,17286.72,16954.42,1.00
2010-06-07,19085.00,17785.24,17313.76,16975.84,1.00
2010-06-08,19134.00,17825.50,17341.14,16997.53,1.00
2010-06-09,18882.00,17857.04,17364.31,17016.47,1.00
2010-06-10,18740.00,17883.40,17384.99,17033.79,1.00
2010-06-11,18896.00,17913.62,17407.72,17052.50,1.00
2010-06-12,18860.00,17941.87,17429.55,17070.67,1.00
2010-06-14,18799.00,17967.46,17450.15,17088.04,1.00
2010-06-15,18780.00,17991.72,17470.14,17105.04,1.00
2010-06-16,18776.00,18015.13,17489.78,17121.84,1.00
2010-06-17,18931.00,18042.47,17511.45,17140.02,1.00
2010-06-18,18992.00,18070.81,17533.72,17158.63,1.00
