Date,Close,3EMA_Close,6EMA_Close,9EMA_Close,EMA_Actual Momentum
2012-07-09,125.47,125.47,125.47,125.47,0.0
2012-07-10,124.94,125.4541791044776,125.46203007518797,125.46467336683418,1.0
2012-07-11,125.07,125.44271107150813,125.4561348860874,125.46070680033333,1.0
2012-07-12,122.52,125.35546596489594,125.41198248178533,125.43115195811892,-1.0
2012-07-13,122.82,125.27978041370501,125.3730053016081,125.40490922487149,-1.0
2012-07-16,122.72,125.20336905807203,125.33311048504257,125.37792521256121,-1.0
2012-07-17,124.27,125.17550729514451,125.31712386120735,125.3667902858018,-1.0
2012-07-18,122.96,125.10937274902079,125.28167838961025,125.3426014387083,-1.0
2012-07-19,124.98,125.1055108759157,125.27714187247325,125.3389572031434,-1.0
2012-07-20,125.39,125.11400308857495,125.2788389871729,125.33947019607662,-1.0
2012-07-23,122.29,125.029704488916,125.23389403999737,125.3088222544075,-1.0
2012-07-24,121.67,124.9294148026797,125.18030164841846,125.27225117647376,-1.0
2012-07-25,120.97,124.81122331603255,125.11698884167534,125.22901247118256,-1.0
2012-07-26,120.97,124.69655993346441,125.05462810721406,125.18620832574354,-1.0
2012-07-27,123.59,124.66352829365951,125.0326036243988,125.17016603101244,-1.0
2012-07-30,124.93,124.67148267295326,125.03106071275371,125.16775230205754,-1.0
2012-07-31,126.69,124.73173692152182,125.05600716820102,125.18305127389615,1.0
2012-08-01,126.92,124.79705820744654,125.0840371355965,125.20050804501277,1.0
2012-08-02,126.24,124.84013109677649,125.10142003581309,125.21095520033926,1.0
2012-08-03,125.77,124.86788837746973,125.11147386986102,125.21657374103935,1.0
2012-08-06,127.76,124.95422006769451,125.1513013304646,125.24213581399373,1.0
2012-08-07,128.27,125.05319857313647,125.19819905481852,125.27256660983298,1.0
2012-08-08,128.23,125.14802846647568,125.24379004647538,125.30228955847787,1.0
2012-08-09,129.85,125.28838582568535,125.31305636156597,125.34799519105597,1.0
2012-08-10,129.08,125.40156833835147,125.36970213056497,125.3855027770755,1.0
2012-08-13,128.52,125.49465585063949,125.41707503085723,125.417005261728,1.0
2012-08-14,129.48,125.61362134763533,125.47817164693457,125.45783937970057,1.0
2012-08-15,128.4,125.69679682979547,125.52210891540172,125.4874088331709,1.0
2012-08-16,128.13,125.76942976024934,125.56132532268892,125.51396753836515,1.0
2012-08-17,128.6,125.85392439427174,125.60701967873871,125.54498293998961,1.0
2012-08-20,128.35,125.92843411384573,125.64826750311857,125.57317406622087,1.0
2012-08-21,129.01,126.02042115522347,125.69881987149273,125.60771503037945,1.0
2012-08-22,127.92,126.07712500133621,125.7322210764327,125.63095407530027,1.0
2012-08-23,129.25,126.1718376878635,125.78512000761415,125.66732639615152,1.0
2012-08-24,127.92,126.22402163747952,125.81722346614627,125.68996633186859,1.0
2012-08-27,127.39,126.25882696173386,125.84087424109144,125.70705209737744,1.0
2012-08-28,126.72,126.27259332108508,125.85409417731562,125.71723247830832,1.0
2012-08-29,126.72,126.28594874433628,125.86711531750635,125.72731054385295,1.0
2012-08-30,125.55,126.26398012510236,125.86234666611527,125.72552852833684,1.0
2012-08-31,125.57,126.24326430047245,125.85795047564737,125.72396542754953,1.0
2012-09-03,126.24,126.2431668586673,125.86369558127673,125.72915170465957,1.0
2012-09-04,125.62,126.2245648628862,125.86003098606956,125.72805470260268,1.0
2012-09-05,123.85,126.15368232966573,125.82980495620384,125.70917978096847,-1.0
2012-09-06,123.83,126.08431867803392,125.79973270122333,125.69029355201401,-1.0
2012-09-07,127.29,126.12030916525678,125.8221427357914,125.70637100375257,0.0
2012-09-10,127.82,126.17104620509987,125.85218570217047,125.7276135062274,1.0
2012-09-11,127.98,126.22504482584316,125.88418290965663,125.75025055641606,1.0
2012-09-12,129.5,126.32280468178813,125.9385560989851,125.78793648047217,1.0
2012-09-13,129.43,126.41555678083922,125.99105901478984,125.82454013393475,1.0
2012-09-14,133.35,126.6225550858888,126.10171978148472,125.90017289640775,1.0
2012-09-17,133.48,126.82725493407122,126.21267136371803,125.97635206327803,1.0
2012-09-18,132.82,127.00614284648701,126.31202968907564,126.04513244455161,1.0
2012-09-19,134.17,127.21998932868144,126.43019465615721,126.12678940490787,1.0
2012-09-20,132.33,127.37252696066109,126.51891353350823,126.18913322998417,1.0
2012-09-21,133.33,127.55036197676077,126.6213358863878,126.26090073521046,1.0
2012-09-24,133.26,127.72079893267836,126.72116542193085,126.33124344138925,1.0
2012-09-25,133.01,127.87868553170289,126.81573436295444,126.39836662288282,1.0
2012-09-26,131.79,127.99544118747295,126.89053534997768,126.45255389300459,1.0
2012-09-27,133.05,128.14632354008572,126.98315887854945,126.51885988402967,1.0
2012-09-28,134.02,128.3216571657548,127.0889760382705,126.59424822690373,1.0
2012-10-01,133.74,128.48339874289647,127.18899143619124,126.66606482763835,1.0
2012-10-02,134.02,128.648670422213,127.2917133694816,126.73997372384298,1.0
2012-10-03,134.19,128.81408324543054,127.39544700302324,126.81484835978425,1.0
2012-10-04,134.12,128.9724688201938,127.49656810072213,126.88826696923365,1.0
2012-10-05,134.85,129.14791751212832,127.60714602401953,126.96828438662828,1.0
2012-10-08,133.47,129.276934899826,127.69530924170344,127.03362826213954,1.0
2012-10-09,133.74,129.41016072371178,127.78620684709136,127.10102898312306,1.0
2012-10-10,133.88,129.54358876180993,127.87784283435315,127.16915934510172,1.0
2012-10-11,133.55,129.66318312712903,127.96313843082903,127.23328839690973,1.0
2012-10-12,134.19,129.79831198900578,128.05677544690678,127.30320509643828,1.0
2012-10-15,134.16,129.92851163112502,128.14855325973525,127.37211760803186,1.0
2012-10-16,134.71,130.07124262721084,128.2472216317693,127.44586516976018,1.0
2012-10-17,135.56,130.2350861308762,128.35718822377277,127.52741426353143,1.0
2012-10-18,136.34,130.41732236577542,128.47723050612205,127.61598296440044,1.0
2012-10-19,136.17,130.58904408620003,128.5929112503909,127.70195298485872,1.0
2012-10-22,136.62,130.76907262094034,128.71361935188878,127.79158159807622,1.0
2012-10-23,136.4,130.93716000538987,128.82920402328895,127.87809836593475,1.0
2012-10-24,136.64,131.10739403507972,128.94665960188613,127.96615767883992,1.0
2012-10-25,136.37,131.2644867504505,129.05828878080513,128.05061840568575,1.0
2012-10-26,134.7,131.3670393847654,129.1431265434998,128.1174463614075,1.0
2012-10-29,134.53,131.46145611954853,129.224132159387,128.18189413666974,1.0
2012-10-30,134.61,131.5554425040396,129.30512265323082,128.24649821569818,1.0
2012-10-31,135.58,131.67557854869514,129.399481711077,128.3202017512188,1.0
2012-11-01,136.69,131.82526277112214,129.50911356504577,128.40432032658344,1.0
2012-11-02,138.17,132.01465791228267,129.63935245880447,128.50246786098964,1.0
2012-11-05,137.73,132.18526513878172,129.7610163316044,128.5952068774621,1.0
2012-11-06,137.86,132.35466020926586,129.88280555970056,128.68832037618105,1.0
2012-11-07,138.9,132.5500434866012,130.01840246857725,128.7909503221491,1.0
2012-11-08,136.52,132.66854965118026,130.11617085250842,128.86862921338377,1.0
2012-11-09,136.15,132.7724735421898,130.206905125403,128.9418088192794,1.0
2012-11-12,136.27,132.8768773170498,130.2980794844195,129.0154589818997,1.0
2012-11-13,134.31,132.9196570986304,130.35840911623274,129.0686704494183,1.0
2012-11-14,135.57,132.99877181210414,130.43677890395855,129.13401044490152,1.0
2012-11-15,133.85,133.02418160875774,130.48810553698175,129.18140732485224,1.0
2012-11-16,133.85,133.0488329040187,130.53866034093693,129.22832785425072,1.0
2012-11-19,134.35,133.08767371285396,130.5959737192687,129.2798019461678,1.0
2012-11-20,134.29,133.12356404978368,130.6515229866481,129.33015569545253,1.0
2012-11-21,135.21,133.18584571993938,130.72007151316467,129.38924960806105,1.0
2012-11-22,136.3,133.2788055491949,130.8039802122148,129.45870438586948,1.0
2012-11-23,138.43,133.43257254772644,130.9186572015048,129.54886816088586,1.0
2012-11-26,138.62,133.58742112839133,131.03446686764758,129.64003531504778,1.0
2012-11-27,138.63,133.73794587082742,131.14868541099122,129.73038671891663,1.0
2012-11-28,137.99,133.86487285975792,131.25156232210415,129.81339790767123,1.0
2012-11-29,139.3,134.02711546095918,131.37259146011763,129.9087406422675,1.0
2012-11-30,140.43,134.21824634272159,131.50879309229632,130.0144819423452,1.0
2012-12-03,139.23,134.367850929506,131.62490146684823,130.10710021428145,1.0
2012-12-04,139.25,134.51358672265508,131.7395646026851,130.1989886543389,1.0
2012-12-05,141.6,134.72512144735197,131.88784182670489,130.3135716829385,1.0
2012-12-06,141.49,134.92705812056536,132.0322351826943,130.42589759567278,1.0
2012-12-07,141.78,135.1316235498022,132.17881811227784,130.54000917762582,1.0
2012-12-10,142.05,135.33814224980813,132.32725693765713,130.65568747734818,1.0
2012-12-11,142.15,135.5414812871273,132.47496735964722,130.77120820621903,1.0
2012-12-12,143.54,135.78024303975036,132.6413588279232,130.89953777198568,1.0
2012-12-13,143.53,136.01157906841453,132.80509779291683,131.0264770908602,1.0
