Date,Close,3EMA_Close,6EMA_Close,9EMA_Close,EMA_Actual Momentum
2004-03-05,1867.7,1877.21,1891.86,1897.95,-1.0
2004-03-08,1885.25,1877.45,1891.77,1897.83,-1.0
2004-03-09,1866.05,1877.11,1891.38,1897.51,-1.0
2004-03-10,1844.35,1876.13,1890.67,1896.97,-1.0
2004-03-11,1805.4,1874.02,1889.39,1896.05,-1.0
2004-03-12,1812.2,1872.17,1888.23,1895.21,-1.0
2004-03-15,1763.4,1868.93,1886.35,1893.89,-1.0
2004-03-16,1749.35,1865.36,1884.29,1892.43,-1.0
2004-03-17,1749.85,1861.91,1882.27,1891.0,-1.0
2004-03-18,1716.65,1857.57,1879.78,1889.25,-1.0
2004-03-19,1725.1,1853.62,1877.45,1887.6,-1.0
2004-03-22,1685.0,1848.59,1874.56,1885.56,-1.0
2004-03-23,1696.4,1844.04,1871.88,1883.66,-1.0
2004-03-24,1692.1,1839.51,1869.18,1881.74,-1.0
2004-03-25,1704.45,1835.48,1866.7,1879.95,-1.0
2004-03-26,1747.5,1832.85,1864.91,1878.62,-1.0
2004-03-29,1762.05,1830.74,1863.36,1877.45,-1.0
2004-03-30,1750.15,1828.33,1861.66,1876.17,-1.0
2004-03-31,1771.9,1826.65,1860.31,1875.12,-1.0
2004-04-01,1819.65,1826.44,1859.7,1874.57,-1.0
2004-04-02,1841.1,1826.88,1859.42,1874.23,-1.0
2004-04-05,1856.6,1827.76,1859.37,1874.05,0.0
2004-04-06,1851.15,1828.46,1859.25,1873.82,0.0
2004-04-07,1848.7,1829.06,1859.09,1873.57,0.0
2004-04-08,1853.55,1829.8,1859.01,1873.37,0.0
2004-04-12,1838.2,1830.05,1858.7,1873.02,0.0
2004-04-13,1878.45,1831.49,1858.99,1873.07,0.0
2004-04-15,1861.95,1832.4,1859.04,1872.96,0.0
2004-04-16,1868.95,1833.49,1859.19,1872.92,0.0
2004-04-17,1868.1,1834.52,1859.32,1872.87,0.0
2004-04-19,1844.05,1834.81,1859.09,1872.58,0.0
2004-04-20,1844.25,1835.09,1858.87,1872.29,0.0
2004-04-21,1873.35,1836.23,1859.09,1872.31,0.0
2004-04-22,1889.55,1837.82,1859.54,1872.48,0.0
2004-04-23,1892.45,1839.46,1860.04,1872.68,1.0
2004-04-27,1817.25,1838.79,1859.39,1872.12,-1.0
2004-04-28,1816.55,1838.13,1858.75,1871.56,-1.0
2004-04-29,1808.95,1837.26,1858.0,1870.93,-1.0
2004-04-30,1796.1,1836.03,1857.07,1870.18,-1.0
2004-05-03,1766.7,1833.96,1855.71,1869.14,-1.0
2004-05-04,1793.1,1832.74,1854.77,1868.38,-1.0
2004-05-05,1809.9,1832.06,1854.1,1867.79,-1.0
2004-05-06,1832.8,1832.08,1853.78,1867.44,-1.0
2004-05-07,1804.45,1831.26,1853.03,1866.81,-1.0
2004-05-10,1769.1,1829.4,1851.77,1865.82,-1.0
2004-05-11,1699.45,1825.52,1849.48,1864.15,-1.0
2004-05-12,1711.1,1822.11,1847.4,1862.61,-1.0
2004-05-13,1717.5,1818.98,1845.45,1861.16,-1.0
2004-05-14,1582.4,1811.92,1841.49,1858.35,-1.0
2004-05-17,1388.75,1799.29,1834.68,1853.63,-1.0
2004-05-18,1503.95,1790.47,1829.71,1850.12,-1.0
2004-05-19,1567.85,1783.83,1825.77,1847.28,-1.0
2004-05-20,1543.85,1776.66,1821.53,1844.23,-1.0
2004-05-21,1560.2,1770.2,1817.6,1841.38,-1.0
2004-05-24,1608.85,1765.39,1814.46,1839.04,-1.0
2004-05-25,1606.7,1760.65,1811.34,1836.71,-1.0
2004-05-26,1598.8,1755.82,1808.14,1834.32,-1.0
2004-05-27,1586.4,1750.76,1804.81,1831.82,-1.0
2004-05-28,1508.75,1743.54,1800.36,1828.58,-1.0
2004-05-31,1483.6,1735.78,1795.59,1825.11,-1.0
2004-06-01,1507.9,1728.97,1791.27,1821.92,-1.0
2004-06-02,1535.2,1723.19,1787.42,1819.04,-1.0
2004-06-03,1495.1,1716.38,1783.02,1815.78,-1.0
2004-06-04,1521.1,1710.55,1779.08,1812.82,-1.0
2004-06-07,1542.55,1705.54,1775.53,1810.11,-1.0
2004-06-08,1550.55,1700.91,1772.14,1807.5,-1.0
2004-06-09,1548.3,1696.35,1768.78,1804.89,-1.0
2004-06-10,1544.75,1691.83,1765.41,1802.28,-1.0
2004-06-11,1508.45,1686.36,1761.54,1799.33,-1.0
2004-06-14,1481.35,1680.24,1757.33,1796.13,-1.0
2004-06-15,1501.0,1674.89,1753.48,1793.16,-1.0
2004-06-16,1494.75,1669.51,1749.58,1790.16,-1.0
2004-06-17,1512.05,1664.81,1746.01,1787.37,-1.0
2004-06-18,1491.2,1659.63,1742.18,1784.39,-1.0
2004-06-21,1482.0,1654.32,1738.27,1781.35,-1.0
2004-06-22,1474.7,1648.96,1734.31,1778.27,-1.0
2004-06-23,1446.1,1642.91,1729.97,1774.93,-1.0
2004-06-24,1470.75,1637.77,1726.07,1771.88,-1.0
2004-06-25,1488.5,1633.31,1722.5,1769.03,-1.0
2004-06-28,1514.35,1629.76,1719.37,1766.47,-1.0
2004-06-29,1518.3,1626.43,1716.35,1763.97,-1.0
2004-06-30,1505.6,1622.83,1713.18,1761.38,-1.0
2004-07-01,1537.2,1620.27,1710.53,1759.12,-1.0
2004-07-02,1537.5,1617.8,1707.93,1756.9,-1.0
2004-07-05,1526.85,1615.08,1705.21,1754.59,-1.0
2004-07-06,1558.25,1613.39,1703.0,1752.61,-1.0
2004-07-07,1566.8,1612.0,1700.95,1750.74,-1.0
2004-07-08,1518.15,1609.2,1698.2,1748.41,-1.0
2004-07-09,1553.2,1607.52,1696.02,1746.44,-1.0
2004-07-12,1556.95,1606.01,1693.93,1744.54,-1.0
2004-07-13,1539.3,1604.02,1691.6,1742.48,-1.0
2004-07-14,1522.75,1601.6,1689.06,1740.27,-1.0
2004-07-15,1539.4,1599.74,1686.81,1738.25,-1.0
2004-07-16,1558.8,1598.52,1684.89,1736.45,-1.0
2004-07-19,1571.6,1597.71,1683.18,1734.79,-1.0
2004-07-20,1566.1,1596.77,1681.42,1733.09,-1.0
2004-07-21,1581.4,1596.31,1679.92,1731.57,-1.0
2004-07-22,1598.1,1596.37,1678.69,1730.23,-1.0
2004-07-23,1601.6,1596.52,1677.53,1728.94,-1.0
2004-07-26,1618.0,1597.16,1676.63,1727.82,0.0
2004-07-27,1600.75,1597.27,1675.49,1726.54,0.0
2004-07-28,1594.15,1597.18,1674.27,1725.21,0.0
2004-07-29,1618.7,1597.82,1673.43,1724.14,0.0
2004-07-30,1632.3,1598.85,1672.82,1723.22,0.0
2004-08-02,1639.05,1600.05,1672.31,1722.37,0.0
2004-08-03,1630.6,1600.96,1671.68,1721.45,0.0
2004-08-04,1626.55,1601.72,1671.0,1720.5,0.0
2004-08-05,1654.95,1603.31,1670.76,1719.84,0.0
2004-08-06,1633.4,1604.21,1670.2,1718.97,0.0
2004-08-09,1642.6,1605.36,1669.78,1718.2,0.0
2004-08-10,1652.15,1606.75,1669.52,1717.54,0.0
2004-08-11,1621.6,1607.2,1668.8,1716.57,0.0
2004-08-12,1607.2,1607.2,1667.87,1715.48,0.0
2004-08-13,1598.2,1606.93,1666.82,1714.3,0.0
2004-08-16,1599.15,1606.7,1665.81,1713.14,0.0
2004-08-17,1604.35,1606.63,1664.88,1712.05,0.0
2004-08-18,1581.8,1605.89,1663.63,1710.74,-1.0
2004-08-19,1609.2,1605.98,1662.81,1709.72,-1.0
2004-08-20,1590.35,1605.52,1661.73,1708.52,-1.0
2004-08-23,1578.2,1604.7,1660.47,1707.21,-1.0
2004-08-24,1591.6,1604.31,1659.43,1706.05,-1.0
2004-08-25,1595.7,1604.05,1658.48,1704.94,-1.0
2004-08-26,1610.75,1604.25,1657.76,1703.99,-1.0
2004-08-27,1609.0,1604.4,1657.02,1703.04,-1.0
2004-08-30,1628.45,1605.11,1656.59,1702.29,0.0
2004-08-31,1631.75,1605.91,1656.22,1701.58,0.0
2004-09-01,1635.45,1606.79,1655.91,1700.91,0.0
2004-09-02,1629.3,1607.46,1655.51,1700.19,0.0
2004-09-03,1634.1,1608.26,1655.19,1699.53,0.0
2004-09-06,1644.0,1609.32,1655.02,1698.97,0.0
2004-09-07,1650.15,1610.54,1654.95,1698.48,0.0
2004-09-08,1656.25,1611.91,1654.96,1698.06,0.0
2004-09-09,1649.0,1613.01,1654.88,1697.56,0.0
2004-09-10,1668.75,1614.68,1655.08,1697.27,0.0
2004-09-13,1675.2,1616.49,1655.39,1697.05,0.0
2004-09-14,1685.55,1618.55,1655.84,1696.94,0.0
2004-09-15,1683.2,1620.48,1656.25,1696.8,0.0
2004-09-16,1705.7,1623.02,1656.99,1696.89,0.0
2004-09-17,1733.65,1626.32,1658.15,1697.26,1.0
2004-09-20,1728.8,1629.38,1659.21,1697.57,1.0
2004-09-21,1750.2,1632.99,1660.58,1698.1,1.0
2004-09-22,1753.9,1636.6,1661.98,1698.66,1.0
2004-09-23,1726.15,1639.27,1662.95,1698.94,1.0
2004-09-24,1722.5,1641.76,1663.84,1699.18,1.0
2004-09-27,1717.5,1644.02,1664.65,1699.36,1.0
2004-09-28,1700.25,1645.7,1665.18,1699.37,1.0
2004-09-29,1727.95,1648.15,1666.13,1699.66,1.0
2004-09-30,1745.5,1651.06,1667.32,1700.12,1.0
2004-10-01,1775.15,1654.76,1668.94,1700.87,1.0
2004-10-04,1805.65,1659.27,1671.0,1701.92,1.0
2004-10-05,1812.45,1663.84,1673.13,1703.03,1.0
2004-10-06,1794.9,1667.75,1674.96,1703.96,1.0
2004-10-07,1815.7,1672.17,1677.07,1705.08,1.0
2004-10-08,1820.2,1676.59,1679.23,1706.24,1.0
2004-10-09,1817.8,1680.8,1681.31,1707.36,1.0
2004-10-11,1807.75,1684.59,1683.21,1708.37,1.0
2004-10-12,1786.9,1687.64,1684.77,1709.16,1.0
2004-10-14,1794.75,1690.84,1686.42,1710.02,1.0
2004-10-15,1795.0,1693.95,1688.06,1710.87,1.0
2004-10-18,1786.0,1696.7,1689.53,1711.63,1.0
2004-10-19,1808.4,1700.03,1691.32,1712.6,1.0
2004-10-20,1790.05,1702.72,1692.8,1713.38,1.0
2004-10-21,1779.75,1705.02,1694.11,1714.04,1.0
2004-10-25,1757.25,1706.58,1695.06,1714.48,1.0
2004-10-26,1781.05,1708.8,1696.35,1715.15,1.0
2004-10-27,1783.85,1711.04,1697.67,1715.84,1.0
2004-10-28,1800.1,1713.7,1699.21,1716.69,1.0
2004-10-29,1786.9,1715.89,1700.53,1717.39,1.0
2004-11-01,1797.75,1718.33,1701.99,1718.2,1.0
2004-11-02,1813.7,1721.18,1703.67,1719.16,1.0
2004-11-03,1837.4,1724.65,1705.68,1720.35,1.0
2004-11-04,1834.85,1727.93,1707.62,1721.5,1.0
2004-11-05,1852.3,1731.65,1709.8,1722.81,1.0
2004-11-08,1862.8,1735.56,1712.1,1724.22,1.0
2004-11-09,1858.75,1739.24,1714.3,1725.57,1.0
2004-11-10,1876.1,1743.32,1716.74,1727.08,1.0
2004-11-11,1870.55,1747.12,1719.05,1728.53,1.0
2004-11-12,1872.95,1750.88,1721.36,1729.98,1.0
2004-11-16,1879.0,1754.7,1723.73,1731.48,1.0
2004-11-17,1888.65,1758.7,1726.21,1733.05,1.0
2004-11-18,1892.05,1762.68,1728.71,1734.65,1.0
2004-11-19,1872.35,1765.96,1730.87,1736.04,1.0
2004-11-22,1873.35,1769.16,1733.01,1737.42,1.0
2004-11-23,1892.6,1772.85,1735.41,1738.98,1.0
2004-11-24,1904.05,1776.76,1737.95,1740.64,1.0
2004-11-25,1901.05,1780.47,1740.4,1742.25,1.0
2004-11-29,1939.65,1785.22,1743.4,1744.23,1.0
2004-11-30,1958.8,1790.41,1746.63,1746.39,1.0
2004-12-01,1962.05,1795.53,1749.87,1748.56,1.0
2004-12-02,1999.0,1801.6,1753.62,1751.07,1.0
2004-12-03,1996.2,1807.41,1757.27,1753.54,1.0
2004-12-06,1993.15,1812.96,1760.82,1755.94,1.0
2004-12-07,1992.7,1818.32,1764.3,1758.32,1.0
2004-12-08,1977.95,1823.09,1767.51,1760.53,1.0
2004-12-09,1989.95,1828.07,1770.86,1762.84,1.0
2004-12-10,1969.0,1832.27,1773.84,1764.91,1.0
2004-12-13,1985.35,1836.84,1777.02,1767.12,1.0
2004-12-14,2006.8,1841.92,1780.48,1769.53,1.0
2004-12-15,2028.7,1847.49,1784.21,1772.14,1.0
2004-12-16,2033.2,1853.04,1787.95,1774.76,1.0
2004-12-17,2012.1,1857.78,1791.32,1777.15,1.0
2004-12-20,2026.85,1862.83,1794.86,1779.66,1.0
2004-12-21,2044.65,1868.26,1798.62,1782.32,1.0
2004-12-22,2035.35,1873.25,1802.18,1784.86,1.0
2004-12-23,2045.15,1878.38,1805.83,1787.48,1.0
2004-12-24,2062.7,1883.88,1809.7,1790.24,1.0
2004-12-27,2062.6,1889.22,1813.5,1792.98,1.0
2004-12-28,2071.35,1894.65,1817.38,1795.78,1.0
2004-12-29,2069.6,1899.87,1821.17,1798.53,1.0
2004-12-30,2059.8,1904.65,1824.76,1801.16,1.0
2004-12-31,2080.5,1909.9,1828.6,1803.96,1.0
2005-01-03,2115.0,1916.02,1832.91,1807.09,1.0
2005-01-04,2103.75,1921.62,1836.98,1810.07,1.0
2005-01-05,2032.2,1924.92,1839.92,1812.3,1.0
2005-01-06,1998.35,1927.12,1842.3,1814.17,1.0
2005-01-07,2015.5,1929.75,1844.91,1816.2,1.0
2005-01-10,1982.0,1931.31,1846.97,1817.86,1.0
2005-01-11,1952.05,1931.93,1848.55,1819.21,1.0
2005-01-12,1913.6,1931.39,1849.53,1820.16,1.0
2005-01-13,1954.55,1932.08,1851.11,1821.51,1.0
2005-01-14,1931.1,1932.05,1852.31,1822.61,1.0
2005-01-17,1932.9,1932.07,1853.52,1823.72,1.0
2005-01-18,1934.05,1932.13,1854.73,1824.83,1.0
2005-01-19,1926.65,1931.97,1855.81,1825.85,1.0
2005-01-20,1925.3,1931.77,1856.86,1826.85,1.0
2005-01-24,1909.0,1931.09,1857.64,1827.68,0.0
2005-01-25,1931.85,1931.11,1858.76,1828.73,0.0
2005-01-27,1955.0,1931.83,1860.21,1830.0,1.0
2005-01-28,2008.3,1934.11,1862.43,1831.79,1.0
2005-01-31,2057.6,1937.8,1865.37,1834.06,1.0
2005-02-01,2059.85,1941.44,1868.29,1836.33,1.0
2005-02-02,2052.25,1944.75,1871.06,1838.5,1.0
2005-02-03,2079.45,1948.77,1874.19,1840.92,1.0
2005-02-04,2077.95,1952.62,1877.26,1843.3,1.0
2005-02-07,2055.1,1955.68,1879.93,1845.43,1.0
2005-02-08,2055.15,1958.65,1882.56,1847.54,1.0
2005-02-09,2070.0,1961.98,1885.38,1849.77,1.0
2005-02-10,2063.35,1965.0,1888.06,1851.92,1.0
2005-02-11,2082.05,1968.5,1890.98,1854.23,1.0
2005-02-14,2098.25,1972.37,1894.09,1856.68,1.0
2005-02-15,2089.95,1975.88,1897.04,1859.03,1.0
2005-02-16,2068.8,1978.65,1899.62,1861.14,1.0
2005-02-17,2061.9,1981.14,1902.06,1863.15,1.0
2005-02-18,2055.55,1983.36,1904.37,1865.09,1.0
2005-02-21,2043.2,1985.15,1906.46,1866.88,1.0
2005-02-22,2058.4,1987.33,1908.74,1868.8,1.0
2005-02-23,2057.1,1989.41,1910.97,1870.7,1.0
2005-02-24,2055.3,1991.38,1913.14,1872.55,1.0
2005-02-25,2060.9,1993.46,1915.37,1874.44,1.0
2005-02-28,2103.25,1996.73,1918.19,1876.74,1.0
2005-03-01,2084.4,1999.35,1920.69,1878.83,1.0
2005-03-02,2093.25,2002.15,1923.29,1880.99,1.0
2005-03-03,2128.85,2005.94,1926.38,1883.48,1.0
2005-03-04,2148.15,2010.18,1929.71,1886.14,1.0
2005-03-07,2160.1,2014.66,1933.18,1888.89,1.0
2005-03-08,2168.95,2019.26,1936.72,1891.7,1.0
2005-03-09,2160.8,2023.49,1940.09,1894.41,1.0
2005-03-10,2167.4,2027.78,1943.51,1897.15,1.0
2005-03-11,2154.0,2031.55,1946.67,1899.73,1.0
2005-03-14,2146.35,2034.98,1949.68,1902.21,1.0
2005-03-15,2128.95,2037.78,1952.37,1904.49,1.0
2005-03-16,2125.55,2040.4,1954.98,1906.71,1.0
2005-03-17,2098.5,2042.14,1957.14,1908.64,1.0
2005-03-18,2109.15,2044.14,1959.42,1910.66,1.0
2005-03-21,2096.6,2045.7,1961.48,1912.52,1.0
2005-03-22,2061.6,2046.18,1962.99,1914.02,1.0
2005-03-23,2026.4,2045.59,1963.94,1915.15,1.0
2005-03-24,2015.4,2044.69,1964.72,1916.16,0.0
2005-03-28,2029.45,2044.23,1965.69,1917.3,0.0
2005-03-29,1983.85,2042.43,1965.96,1917.97,0.0
2005-03-30,1993.7,2040.97,1966.38,1918.73,0.0
2005-03-31,2035.65,2040.82,1967.42,1919.9,0.0
2005-04-01,2067.65,2041.62,1968.93,1921.39,1.0
2005-04-04,2063.4,2042.27,1970.35,1922.82,1.0
2005-04-05,2052.55,2042.57,1971.59,1924.12,1.0
2005-04-06,2069.3,2043.37,1973.06,1925.58,1.0
2005-04-07,2052.85,2043.65,1974.26,1926.86,1.0
2005-04-08,2031.2,2043.28,1975.11,1927.91,1.0
2005-04-11,2008.2,2042.24,1975.61,1928.71,0.0
2005-04-12,2024.95,2041.72,1976.35,1929.68,0.0
2005-04-13,2025.45,2041.23,1977.09,1930.64,0.0
2005-04-15,1956.3,2038.7,1976.78,1930.9,0.0
2005-04-18,1927.8,2035.39,1976.04,1930.87,0.0
2005-04-19,1909.4,2031.63,1975.04,1930.65,-1.0
2005-04-20,1929.7,2028.58,1974.36,1930.64,-1.0
2005-04-21,1948.55,2026.2,1973.97,1930.82,-1.0
2005-04-22,1967.35,2024.44,1973.87,1931.19,0.0
2005-04-25,1970.95,2022.84,1973.83,1931.59,0.0
2005-04-26,1957.1,2020.88,1973.57,1931.85,0.0
2005-04-27,1935.4,2018.33,1973.0,1931.88,0.0
2005-04-28,1941.3,2016.03,1972.52,1931.98,0.0
2005-04-29,1902.5,2012.64,1971.47,1931.68,-1.0
2005-05-02,1916.75,2009.78,1970.65,1931.53,-1.0
2005-05-03,1920.7,2007.12,1969.9,1931.42,-1.0
2005-05-04,1942.6,2005.19,1969.49,1931.53,-1.0
2005-05-05,1963.3,2003.94,1969.39,1931.85,0.0
2005-05-06,1977.5,2003.15,1969.51,1932.31,0.0
2005-05-09,2000.75,2003.08,1969.98,1933.0,0.0
2005-05-10,1994.3,2002.82,1970.35,1933.62,0.0
2005-05-11,1985.95,2002.32,1970.58,1934.14,0.0
2005-05-12,1993.15,2002.04,1970.92,1934.74,0.0
2005-05-13,1988.3,2001.63,1971.18,1935.27,0.0
2005-05-16,2012.6,2001.96,1971.81,1936.05,0.0
2005-05-17,1990.8,2001.63,1972.09,1936.6,0.0
2005-05-18,1982.75,2001.06,1972.25,1937.07,0.0
2005-05-19,1990.85,2000.76,1972.53,1937.61,0.0
2005-05-20,1992.4,2000.51,1972.83,1938.16,0.0
2005-05-23,2013.9,2000.91,1973.45,1938.92,0.0
2005-05-24,2028.6,2001.73,1974.28,1939.82,1.0
2005-05-25,2043.85,2002.99,1975.33,1940.86,1.0
2005-05-26,2074.7,2005.13,1976.82,1942.21,1.0
2005-05-27,2076.4,2007.26,1978.32,1943.56,1.0
2005-05-30,2072.4,2009.2,1979.73,1944.85,1.0
2005-05-31,2087.55,2011.54,1981.35,1946.29,1.0
2005-06-01,2087.55,2013.81,1982.95,1947.71,1.0
2005-06-02,2064.65,2015.33,1984.18,1948.88,1.0
2005-06-03,2094.25,2017.69,1985.83,1950.34,1.0
2005-06-04,2092.35,2019.91,1987.44,1951.77,1.0
2005-06-06,2092.8,2022.09,1989.02,1953.19,1.0
2005-06-07,2098.15,2024.36,1990.66,1954.64,1.0
2005-06-08,2112.4,2026.99,1992.49,1956.23,1.0
2005-06-09,2103.2,2029.26,1994.16,1957.71,1.0
2005-06-10,2090.6,2031.09,1995.61,1959.04,1.0
2005-06-13,2102.75,2033.23,1997.22,1960.49,1.0
2005-06-14,2112.35,2035.59,1998.95,1962.01,1.0
2005-06-15,2128.65,2038.37,2000.9,1963.69,1.0
2005-06-16,2123.7,2040.92,2002.75,1965.3,1.0
2005-06-17,2123.4,2043.38,2004.56,1966.89,1.0
2005-06-20,2144.35,2046.4,2006.66,1968.67,1.0
2005-06-21,2170.0,2050.09,2009.12,1970.69,1.0
2005-06-22,2187.35,2054.18,2011.8,1972.87,1.0
2005-06-23,2183.85,2058.05,2014.39,1974.99,1.0
2005-06-24,2194.35,2062.12,2017.09,1977.19,1.0
2005-06-27,2199.8,2066.23,2019.84,1979.43,1.0
2005-06-28,2169.85,2069.32,2022.1,1981.35,1.0
2005-06-29,2191.65,2072.98,2024.65,1983.46,1.0
2005-06-30,2220.6,2077.38,2027.59,1985.84,1.0
2005-07-01,2211.9,2081.4,2030.36,1988.11,1.0
2005-07-04,2230.65,2085.85,2033.38,1990.55,1.0
2005-07-05,2210.75,2089.58,2036.04,1992.77,1.0
2005-07-06,2228.2,2093.72,2038.93,1995.13,1.0
2005-07-07,2179.4,2096.28,2041.04,1996.98,1.0
2005-07-08,2196.2,2099.26,2043.38,1998.99,1.0
2005-07-11,2218.85,2102.83,2046.02,2001.2,1.0
2005-07-12,2220.8,2106.35,2048.64,2003.4,1.0
2005-07-13,2204.05,2109.27,2050.98,2005.42,1.0
2005-07-14,2185.1,2111.53,2053.0,2007.22,1.0
2005-07-15,2212.55,2114.55,2055.4,2009.29,1.0
2005-07-18,2234.0,2118.11,2058.08,2011.55,1.0
2005-07-19,2237.3,2121.67,2060.78,2013.82,1.0
2005-07-20,2241.9,2125.26,2063.5,2016.11,1.0
2005-07-21,2230.5,2128.4,2066.01,2018.26,1.0
2005-07-22,2265.6,2132.5,2069.01,2020.75,1.0
2005-07-25,2291.75,2137.25,2072.36,2023.47,1.0
2005-07-26,2303.15,2142.2,2075.83,2026.28,1.0
2005-07-27,2319.1,2147.48,2079.49,2029.23,1.0
2005-07-29,2312.3,2152.4,2082.99,2032.07,1.0
2005-08-01,2318.05,2157.35,2086.53,2034.94,1.0
2005-08-02,2353.65,2163.21,2090.55,2038.15,1.0
2005-08-03,2357.0,2168.99,2094.55,2041.35,1.0
2005-08-04,2367.8,2174.93,2098.66,2044.63,1.0
2005-08-05,2361.2,2180.49,2102.61,2047.81,1.0
2005-08-08,2324.4,2184.78,2105.94,2050.59,1.0
2005-08-09,2318.7,2188.78,2109.14,2053.29,1.0
2005-08-10,2360.15,2193.9,2112.92,2056.37,1.0
2005-08-11,2380.9,2199.48,2116.95,2059.63,1.0
2005-08-12,2361.55,2204.32,2120.63,2062.67,1.0
2005-08-16,2369.8,2209.26,2124.37,2065.76,1.0
2005-08-17,2403.15,2215.04,2128.57,2069.15,1.0
2005-08-18,2388.45,2220.22,2132.47,2072.36,1.0
2005-08-19,2383.45,2225.09,2136.25,2075.48,1.0
2005-08-22,2367.85,2229.35,2139.73,2078.42,1.0
2005-08-23,2326.1,2232.24,2142.53,2080.91,1.0
2005-08-24,2322.5,2234.94,2145.24,2083.34,1.0
2005-08-25,2354.55,2238.51,2148.39,2086.06,1.0
2005-08-26,2357.05,2242.05,2151.52,2088.79,1.0
2005-08-29,2337.65,2244.9,2154.32,2091.29,1.0
2005-08-30,2367.75,2248.57,2157.53,2094.07,1.0
2005-08-31,2384.65,2252.63,2160.95,2096.99,1.0
2005-09-01,2405.75,2257.2,2164.63,2100.09,1.0
2005-09-02,2415.8,2261.93,2168.41,2103.26,1.0
2005-09-05,2422.95,2266.74,2172.23,2106.48,1.0
2005-09-06,2428.65,2271.57,2176.09,2109.71,1.0
2005-09-08,2454.45,2277.03,2180.28,2113.18,1.0
2005-09-09,2455.45,2282.36,2184.41,2116.62,1.0
2005-09-12,2484.15,2288.38,2188.92,2120.31,1.0
2005-09-13,2500.35,2294.71,2193.6,2124.13,1.0
2005-09-14,2492.45,2300.61,2198.1,2127.83,1.0
2005-09-15,2523.95,2307.28,2203.0,2131.81,1.0
2005-09-16,2552.35,2314.59,2208.25,2136.04,1.0
2005-09-19,2567.1,2322.13,2213.65,2140.37,1.0
2005-09-20,2578.0,2329.77,2219.13,2144.77,1.0
2005-09-21,2567.3,2336.86,2224.36,2149.02,1.0
2005-09-22,2476.5,2341.03,2228.15,2152.31,1.0
2005-09-23,2477.75,2345.11,2231.91,2155.58,1.0
2005-09-26,2557.35,2351.45,2236.8,2159.62,1.0
2005-09-27,2574.85,2358.11,2241.88,2163.79,1.0
2005-09-28,2598.05,2365.28,2247.24,2168.16,1.0
2005-09-29,2611.2,2372.62,2252.71,2172.61,1.0
2005-09-30,2601.4,2379.45,2257.96,2176.92,1.0
2005-10-03,2630.05,2386.93,2263.55,2181.47,1.0
