Date,Close,3EMA_Close,6EMA_Close,9EMA_Close,EMA_Actual Momentum
2012-10-16,134.71,130.07,128.25,127.45,1.00
2012-10-17,135.56,130.24,128.36,127.53,1.00
2012-10-18,136.34,130.42,128.48,127.62,1.00
2012-10-19,136.17,130.59,128.59,127.70,1.00
2012-10-22,136.62,130.77,128.71,127.79,1.00
2012-10-23,136.40,130.94,128.83,127.88,1.00
2012-10-24,136.64,131.11,128.95,127.97,1.00
2012-10-25,136.37,131.26,129.06,128.05,1.00
2012-10-26,134.70,131.37,129.14,128.12,1.00
2012-10-29,134.53,131.46,129.22,128.18,1.00
2012-10-30,134.61,131.56,129.31,128.25,1.00
